Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,HOOD,PANW,PLTR,HOOD,PANW,PLTR,HOOD,PANW,PLTR,HOOD,PANW,PLTR,HOOD,PANW,PLTR,HOOD,PANW,PLTR
Date,,,,,,,,,,,,,,,,,,
2022-01-03 00:00:00+00:00,18.440000534057617,181.40333557128906,18.530000686645508,18.440000534057617,181.40333557128906,18.530000686645508,18.940000534057617,186.8000030517578,18.569000244140625,17.90999984741211,179.27999877929688,17.860000610351562,18.049999237060547,186.14666748046875,18.360000610351562,16108400,3901200,34283600
2022-01-04 00:00:00+00:00,17.399999618530273,174.6666717529297,18.170000076293945,17.399999618530273,174.6666717529297,18.170000076293945,18.450000762939453,181.44332885742188,18.84000015258789,16.84000015258789,171.1133270263672,17.790000915527344,18.389999389648438,179.14999389648438,18.610000610351562,28170100,4793100,39643200
2022-01-05 00:00:00+00:00,15.979999542236328,168.2866668701172,16.959999084472656,15.979999542236328,168.2866668701172,16.959999084472656,17.5,173.49667358398438,18.56800079345703,15.770000457763672,167.22000122070312,16.8700008392334,17.299999237060547,171.0833282470703,18.030000686645508,30878600,3747000,58445900
2022-01-06 00:00:00+00:00,15.579999923706055,177.6366729736328,16.739999771118164,15.579999923706055,177.6366729736328,16.739999771118164,16.049999237060547,180.3333282470703,17.18000030517578,14.800000190734863,165.6699981689453,16.05500030517578,15.800000190734863,167.0,16.8700008392334,50293200,8276700,49737100
2022-01-07 00:00:00+00:00,15.890000343322754,175.163330078125,16.559999465942383,15.890000343322754,175.163330078125,16.559999465942383,16.479999542236328,182.73333740234375,17.329999923706055,15.520000457763672,174.76666259765625,16.475000381469727,15.619999885559082,175.6199951171875,16.700000762939453,23053700,6793200,37989300
2022-01-10 00:00:00+00:00,15.609999656677246,174.20333862304688,16.5,15.609999656677246,174.20333862304688,16.5,16.0,174.86000061035156,16.56999969482422,14.75,164.0,15.350000381469727,15.350000381469727,171.26333618164062,16.190000534057617,22173400,7487700,77649400
2022-01-11 00:00:00+00:00,16.40999984741211,175.35000610351562,16.889999389648438,16.40999984741211,175.35000610351562,16.889999389648438,16.81999969482422,176.56666564941406,17.25,15.329999923706055,170.6133270263672,16.31999969482422,15.524999618530273,171.57333374023438,16.399999618530273,20145300,3619500,47442600
2022-01-12 00:00:00+00:00,16.25,177.33999633789062,16.719999313354492,16.25,177.33999633789062,16.719999313354492,17.209999084472656,179.26666259765625,17.459999084472656,16.059999465942383,172.75999450683594,16.399999618530273,16.6299991607666,176.20333862304688,17.15999984741211,15831400,3039600,39784200
2022-01-13 00:00:00+00:00,15.300000190734863,166.1999969482422,16.010000228881836,15.300000190734863,166.1999969482422,16.010000228881836,16.389999389648438,178.02667236328125,16.81999969482422,15.260000228881836,165.33999633789062,15.9399995803833,16.260000228881836,177.33999633789062,16.799999237060547,16354500,4907400,35492200
2022-01-14 00:00:00+00:00,15.170000076293945,166.3699951171875,16.010000228881836,15.170000076293945,166.3699951171875,16.010000228881836,15.729999542236328,167.05999755859375,16.249000549316406,14.729999542236328,162.13333129882812,15.619999885559082,15.09000015258789,163.85000610351562,15.9399995803833,16689700,4098600,35624900
2022-01-18 00:00:00+00:00,14.399999618530273,167.4566650390625,14.970000267028809,14.399999618530273,167.4566650390625,14.970000267028809,14.960000038146973,173.3333282470703,15.75,14.260000228881836,163.15333557128906,14.920000076293945,14.899999618530273,163.2066650390625,15.449999809265137,15705400,4959900,49067700
2022-01-19 00:00:00+00:00,13.890000343322754,173.20333862304688,14.5600004196167,13.890000343322754,173.20333862304688,14.5600004196167,14.649999618530273,175.79666137695312,15.25,13.84000015258789,167.5366668701172,14.539999961853027,14.460000038146973,168.1233367919922,14.899999618530273,15014200,6160500,48049100
2022-01-20 00:00:00+00:00,13.6899995803833,173.22332763671875,14.619999885559082,13.6899995803833,173.22332763671875,14.619999885559082,14.84000015258789,178.9600067138672,15.550000190734863,13.649999618530273,173.02667236328125,14.569999694824219,14.100000381469727,173.60333251953125,14.890000343322754,20377500,5043300,44690400
2022-01-21 00:00:00+00:00,12.979999542236328,161.2100067138672,13.529999732971191,12.979999542236328,161.2100067138672,13.529999732971191,13.680000305175781,172.60333251953125,14.477999687194824,12.77299976348877,160.85333251953125,13.5,13.470000267028809,171.88333129882812,14.25,23868800,7767300,73031300
2022-01-24 00:00:00+00:00,13.119999885559082,168.07000732421875,13.399999618530273,13.119999885559082,168.07000732421875,13.399999618530273,13.15999984741211,169.7566680908203,13.40999984741211,11.149999618530273,151.9199981689453,11.75,12.25,158.17333984375,12.789999961853027,36924600,8765700,110518900
2022-01-25 00:00:00+00:00,13.050000190734863,158.49000549316406,13.0600004196167,13.050000190734863,158.49000549316406,13.0600004196167,13.470000267028809,166.57333374023438,13.600000381469727,12.704999923706055,158.3800048828125,12.829999923706055,12.869999885559082,166.34666442871094,13.119999885559082,18463000,5690400,47456600
2022-01-26 00:00:00+00:00,12.40999984741211,158.74667358398438,12.75,12.40999984741211,158.74667358398438,12.75,13.579999923706055,166.92999267578125,13.819999694824219,12.34000015258789,157.6666717529297,12.680000305175781,13.350000381469727,161.3333282470703,13.600000381469727,22797200,5763900,69949700
2022-01-27 00:00:00+00:00,11.609999656677246,161.74000549316406,12.279999732971191,11.609999656677246,161.74000549316406,12.279999732971191,12.654999732971191,168.14332580566406,13.0600004196167,11.399999618530273,161.42666625976562,12.199999809265137,12.654999732971191,161.8300018310547,13.010000228881836,39144300,5004600,52622900
2022-01-28 00:00:00+00:00,12.729999542236328,165.38999938964844,12.710000038146973,12.729999542236328,165.38999938964844,12.710000038146973,12.859999656677246,166.77999877929688,12.880000114440918,9.9399995803833,160.06333923339844,11.890000343322754,9.970000267028809,162.5500030517578,12.300000190734863,69488900,4122900,54887500
2022-01-31 00:00:00+00:00,14.149999618530273,172.46665954589844,13.710000038146973,14.149999618530273,172.46665954589844,13.710000038146973,14.539999961853027,173.05332946777344,13.739999771118164,11.850000381469727,165.38999938964844,12.760000228881836,12.638999938964844,165.38999938964844,12.770000457763672,52585200,5062500,51039300
2022-02-01 00:00:00+00:00,14.649999618530273,170.95333862304688,14.199999809265137,14.649999618530273,170.95333862304688,14.199999809265137,14.739999771118164,173.3333282470703,14.369999885559082,13.40999984741211,167.7433319091797,13.5600004196167,14.289999961853027,172.6199951171875,14.229999542236328,29358500,4216500,69012900
2022-02-02 00:00:00+00:00,14.020000457763672,169.8000030517578,13.319999694824219,14.020000457763672,169.8000030517578,13.319999694824219,14.850000381469727,172.76333618164062,14.199999809265137,13.539999961853027,168.46665954589844,13.1899995803833,14.59000015258789,172.28334045410156,14.09000015258789,24362500,3163500,47204300
2022-02-03 00:00:00+00:00,14.149999618530273,164.1366729736328,12.449999809265137,14.149999618530273,164.1366729736328,12.449999809265137,14.680000305175781,169.74000549316406,13.319999694824219,13.239999771118164,163.58999633789062,12.420000076293945,13.40999984741211,165.81333923339844,12.949999809265137,22621600,3155100,47236900
2022-02-04 00:00:00+00:00,15.180000305175781,171.8333282470703,12.9399995803833,15.180000305175781,171.8333282470703,12.9399995803833,15.329999923706055,173.06666564941406,13.09000015258789,13.770000457763672,162.6699981689453,12.265000343322754,14.15999984741211,163.72332763671875,12.470000267028809,23091500,4468200,38989200
2022-02-07 00:00:00+00:00,13.90999984741211,170.32666015625,12.979999542236328,13.90999984741211,170.32666015625,12.979999542236328,15.239999771118164,173.9199981689453,13.600000381469727,13.770000457763672,169.83999633789062,12.9399995803833,15.0600004196167,170.90333557128906,13.024999618530273,24001200,2108700,45646100
2022-02-08 00:00:00+00:00,13.380000114440918,171.0833282470703,13.149999618530273,13.380000114440918,171.0833282470703,13.149999618530273,13.821000099182129,172.64999389648438,13.189000129699707,12.930000305175781,168.336669921875,12.619999885559082,13.819999694824219,170.11000061035156,12.75,25121100,3969900,30317100
2022-02-09 00:00:00+00:00,13.90999984741211,178.163330078125,13.869999885559082,13.90999984741211,178.163330078125,13.869999885559082,14.279999732971191,179.0800018310547,13.890000343322754,13.220000267028809,172.8866729736328,13.260000228881836,13.593999862670898,173.3333282470703,13.289999961853027,23897000,3234300,34451900
2022-02-10 00:00:00+00:00,13.520000457763672,175.9166717529297,13.5600004196167,13.520000457763672,175.9166717529297,13.5600004196167,14.699999809265137,179.22000122070312,14.164999961853027,13.319999694824219,173.6666717529297,13.369999885559082,13.380000114440918,173.85667419433594,13.5,27800900,2634300,41998200
2022-02-11 00:00:00+00:00,13.319999694824219,170.0500030517578,13.130000114440918,13.319999694824219,170.0500030517578,13.130000114440918,14.1899995803833,178.6666717529297,13.920000076293945,13.069999694824219,168.90333557128906,12.970000267028809,13.611000061035156,177.30667114257812,13.449999809265137,17639100,3519900,41831600
2022-02-14 00:00:00+00:00,13.350000381469727,173.67333984375,13.260000228881836,13.350000381469727,173.67333984375,13.260000228881836,13.869999885559082,175.75,13.795000076293945,12.970000267028809,168.6266632080078,12.979999542236328,13.104999542236328,168.6266632080078,13.100000381469727,21779500,3412500,40617900
2022-02-15 00:00:00+00:00,13.670000076293945,175.46665954589844,14.170000076293945,13.670000076293945,175.46665954589844,14.170000076293945,13.770000457763672,178.5433349609375,14.1850004196167,13.3100004196167,173.93333435058594,13.40999984741211,13.680000305175781,175.67333984375,13.520000457763672,17185000,3600600,48523700
2022-02-16 00:00:00+00:00,13.510000228881836,175.47000122070312,13.970000267028809,13.510000228881836,175.47000122070312,13.970000267028809,14.0600004196167,176.66000366210938,14.260000228881836,13.279999732971191,171.51666259765625,13.65999984741211,13.520000457763672,172.95333862304688,13.90999984741211,16271200,2891700,58624400
2022-02-17 00:00:00+00:00,12.25,166.3800048828125,11.770000457763672,12.25,166.3800048828125,11.770000457763672,13.489999771118164,174.51666259765625,12.699999809265137,12.149999618530273,165.6666717529297,11.699999809265137,13.350000381469727,173.2100067138672,12.390000343322754,23159200,3661200,151385400
2022-02-18 00:00:00+00:00,11.8100004196167,160.72332763671875,11.020000457763672,11.8100004196167,160.72332763671875,11.020000457763672,12.4399995803833,166.97666931152344,12.010000228881836,11.640000343322754,160.46665954589844,10.569999694824219,12.350000381469727,166.35000610351562,11.920000076293945,19269400,5031900,137808100
2022-02-22 00:00:00+00:00,11.3100004196167,158.50332641601562,10.479999542236328,11.3100004196167,158.50332641601562,10.479999542236328,11.739999771118164,162.32333374023438,11.1850004196167,10.979999542236328,155.52333068847656,10.300000190734863,11.470000267028809,160.3433380126953,10.699999809265137,22043000,9622200,104501500
2022-02-23 00:00:00+00:00,10.859999656677246,159.20333862304688,10.430000305175781,10.859999656677246,159.20333862304688,10.430000305175781,11.598999977111816,170.45333862304688,11.260000228881836,10.829999923706055,157.3433380126953,10.399999618530273,11.369999885559082,168.73333740234375,10.829999923706055,16146100,13018800,93964500
2022-02-24 00:00:00+00:00,11.510000228881836,179.97999572753906,11.829999923706055,11.510000228881836,179.97999572753906,11.829999923706055,11.649999618530273,180.22332763671875,11.869999885559082,9.930000305175781,155.5,9.739999771118164,10.0,155.68666076660156,9.75,31330200,15041400,118793000
2022-02-25 00:00:00+00:00,11.609999656677246,189.9166717529297,11.470000267028809,11.609999656677246,189.9166717529297,11.470000267028809,11.699999809265137,190.3300018310547,11.890000343322754,10.90999984741211,176.81333923339844,11.0,11.539999961853027,177.05999755859375,11.59000015258789,15928400,11002500,75433700
2022-02-28 00:00:00+00:00,12.010000228881836,198.0833282470703,11.850000381469727,12.010000228881836,198.0833282470703,11.850000381469727,12.095000267028809,198.43333435058594,12.180000305175781,11.3100004196167,189.6699981689453,11.390000343322754,11.494999885559082,192.2933349609375,11.960000038146973,17105400,11355900,75390500
2022-03-01 00:00:00+00:00,11.770000457763672,192.25,12.180000305175781,11.770000457763672,192.25,12.180000305175781,12.260000228881836,199.65333557128906,12.520000457763672,11.510000228881836,190.56333923339844,11.710000038146973,12.055000305175781,197.1300048828125,11.989999771118164,12587300,8249400,64867200
2022-03-02 00:00:00+00:00,11.489999771118164,194.02000427246094,12.0600004196167,11.489999771118164,194.02000427246094,12.0600004196167,11.770000457763672,195.2866668701172,12.210000038146973,11.074999809265137,189.3000030517578,11.420000076293945,11.770000457763672,194.4566650390625,12.210000038146973,11838700,5202300,56698300
2022-03-03 00:00:00+00:00,11.380000114440918,191.1366729736328,11.34000015258789,11.380000114440918,191.1366729736328,11.34000015258789,11.829999923706055,197.0,12.055000305175781,11.109999656677246,189.67666625976562,11.234999656677246,11.520000457763672,194.26333618164062,12.010000228881836,14725900,4332900,46172000
2022-03-04 00:00:00+00:00,10.960000038146973,185.836669921875,10.960000038146973,10.960000038146973,185.836669921875,10.960000038146973,11.67300033569336,192.4933319091797,11.770000457763672,10.850000381469727,183.836669921875,10.739999771118164,11.1899995803833,189.6699981689453,11.699999809265137,18217500,5588400,43502200
2022-03-07 00:00:00+00:00,11.420000076293945,177.836669921875,11.109999656677246,11.420000076293945,177.836669921875,11.109999656677246,12.029999732971191,187.6999969482422,11.75,11.039999961853027,176.92666625976562,11.100000381469727,11.039999961853027,186.50999450683594,11.430000305175781,26532000,6969900,63070600
2022-03-08 00:00:00+00:00,11.75,175.0500030517578,11.039999961853027,11.75,175.0500030517578,11.039999961853027,12.069999694824219,181.19667053222656,11.390000343322754,11.010000228881836,174.00332641601562,10.718999862670898,11.260000228881836,177.0,10.930000305175781,16700300,4734000,49279600
2022-03-09 00:00:00+00:00,12.420000076293945,184.97000122070312,11.649999618530273,12.420000076293945,184.97000122070312,11.649999618530273,12.470000267028809,187.18333435058594,12.020000457763672,11.899999618530273,179.00332641601562,11.270000457763672,11.989999771118164,179.56666564941406,11.40999984741211,18056500,5194800,43591400
2022-03-10 00:00:00+00:00,12.050000190734863,183.9499969482422,11.869999885559082,12.050000190734863,183.9499969482422,11.869999885559082,12.109999656677246,186.64999389648438,11.970000267028809,11.609999656677246,181.24667358398438,11.319999694824219,12.029999732971191,183.21665954589844,11.380000114440918,15593400,3224100,52295400
2022-03-11 00:00:00+00:00,11.020000457763672,182.00999450683594,11.390000343322754,11.020000457763672,182.00999450683594,11.390000343322754,12.460000038146973,186.4066619873047,12.005000114440918,11.010000228881836,181.68333435058594,11.369999885559082,12.4399995803833,186.4066619873047,11.859999656677246,21050100,3526800,37817400
2022-03-14 00:00:00+00:00,10.649999618530273,175.10333251953125,10.5,10.649999618530273,175.10333251953125,10.5,11.140000343322754,181.7433319091797,11.40999984741211,10.399999618530273,171.85000610351562,10.40999984741211,10.90999984741211,179.4600067138672,11.170000076293945,17131300,4811700,49762600
2022-03-15 00:00:00+00:00,11.039999961853027,180.02000427246094,10.770000457763672,11.039999961853027,180.02000427246094,10.770000457763672,11.119999885559082,180.6566619873047,10.850000381469727,10.199999809265137,169.7066650390625,10.270000457763672,10.529999732971191,176.44332885742188,10.470000267028809,16286600,3808500,40451200
2022-03-16 00:00:00+00:00,12.779999732971191,184.63999938964844,11.789999961853027,12.779999732971191,184.63999938964844,11.789999961853027,12.850000381469727,185.21665954589844,11.819999694824219,11.1899995803833,175.94332885742188,10.9399995803833,11.25,181.89999389648438,10.949999809265137,35061600,5812800,62746600
2022-03-17 00:00:00+00:00,13.390000343322754,188.05332946777344,12.319999694824219,13.390000343322754,188.05332946777344,12.319999694824219,13.710000038146973,189.1199951171875,12.369999885559082,12.454999923706055,181.6666717529297,11.65999984741211,12.630000114440918,184.05667114257812,11.720000267028809,27387000,5313300,43948900
2022-03-18 00:00:00+00:00,13.4399995803833,192.33999633789062,12.819999694824219,13.4399995803833,192.33999633789062,12.819999694824219,13.949999809265137,192.5066680908203,13.020000457763672,13.210000038146973,186.5433349609375,12.21500015258789,13.329999923706055,189.19332885742188,12.279999732971191,25838100,6502800,59125500
2022-03-21 00:00:00+00:00,13.050000190734863,192.39999389648438,12.59000015258789,13.050000190734863,192.39999389648438,12.59000015258789,13.300000190734863,192.75,13.050000190734863,12.515000343322754,186.8699951171875,12.420000076293945,13.289999961853027,191.65333557128906,12.720000267028809,23467400,4650600,39410900
2022-03-22 00:00:00+00:00,13.420000076293945,199.13999938964844,13.270000457763672,13.420000076293945,199.13999938964844,13.270000457763672,13.857000350952148,203.07000732421875,13.479999542236328,12.890000343322754,193.3333282470703,12.520000457763672,13.180000305175781,193.3333282470703,12.520000457763672,22472700,7249500,46210700
2022-03-23 00:00:00+00:00,13.079999923706055,201.34666442871094,13.180000305175781,13.079999923706055,201.34666442871094,13.180000305175781,13.34000015258789,206.5800018310547,13.550000190734863,12.720000267028809,195.3333282470703,13.020000457763672,13.260000228881836,196.22999572753906,13.15999984741211,15530600,5901600,33699400
2022-03-24 00:00:00+00:00,12.960000038146973,207.3866729736328,13.390000343322754,12.960000038146973,207.3866729736328,13.390000343322754,13.244999885559082,207.663330078125,13.420000076293945,12.609999656677246,200.25332641601562,12.829999923706055,13.020000457763672,201.6666717529297,13.25,10404300,5614500,29535300
2022-03-25 00:00:00+00:00,12.390000343322754,207.46665954589844,12.970000267028809,12.390000343322754,207.46665954589844,12.970000267028809,12.979999542236328,208.14999389648438,13.395000457763672,12.260000228881836,201.07000732421875,12.710000038146973,12.880000114440918,208.14999389648438,13.359999656677246,11156900,6718200,24796900
2022-03-28 00:00:00+00:00,12.8100004196167,208.4166717529297,13.420000076293945,12.8100004196167,208.4166717529297,13.420000076293945,13.020000457763672,209.8300018310547,13.4399995803833,12.274999618530273,205.65333557128906,12.854999542236328,12.460000038146973,205.73333740234375,13.010000228881836,12380200,3978600,27152000
2022-03-29 00:00:00+00:00,15.90999984741211,205.50332641601562,14.199999809265137,15.90999984741211,205.50332641601562,14.199999809265137,16.489999771118164,207.9199981689453,14.279999732971191,13.149999618530273,198.84666442871094,13.350000381469727,13.1899995803833,207.51333618164062,13.649999618530273,101513600,7533300,46433700
2022-03-30 00:00:00+00:00,14.5600004196167,205.25,13.880000114440918,14.5600004196167,205.25,13.880000114440918,15.65999984741211,209.19667053222656,14.359999656677246,14.399999618530273,204.23333740234375,13.739999771118164,15.579999923706055,204.5500030517578,14.039999961853027,36848500,4437300,32164000
2022-03-31 00:00:00+00:00,13.510000228881836,207.50332641601562,13.729999542236328,13.510000228881836,207.50332641601562,13.729999542236328,14.640000343322754,211.9633331298828,14.0600004196167,13.489999771118164,204.84666442871094,13.630000114440918,14.619999885559082,205.13999938964844,13.899999618530273,26911100,4833600,22840000
2022-04-01 00:00:00+00:00,13.5,203.70333862304688,13.829999923706055,13.5,203.70333862304688,13.829999923706055,13.75,210.0433349609375,14.0649995803833,13.229999542236328,201.84666442871094,13.5,13.539999961853027,207.10000610351562,13.770000457763672,19582000,4029000,23831600
2022-04-04 00:00:00+00:00,13.829999923706055,209.36666870117188,14.630000114440918,13.829999923706055,209.36666870117188,14.630000114440918,13.930000305175781,209.9199981689453,14.65999984741211,13.369999885559082,204.5,14.020000457763672,13.5,205.3866729736328,14.029999732971191,12934100,3486600,40066800
